eic,name,tso,substation_from,substation_to,u,imax_fixed,imax_seasonal,dlr_min,dlr_max,r,x,b,length_km,is_tieline
11T0-0000-0883-L,Voehringen - Woringen VOEHRG O,AMPRION GMBH,Voehringen,Woringen,380.0,2760.0,,,,1.237,11.93,207.0,47.0,False
11T0-0000-2134-O,Rommerskirchen - Sechtem VORGBG O,AMPRION GMBH,Rommerskirchen,Sechtem,380.0,2760.0,,,,0.43,8.676,147.8,34.0,False
11T0-0000-2072-J,Brauweiler - Rommerskirchen VORGBG W,AMPRION GMBH,Brauweiler,Rommerskirchen,220.0,1300.0,,,,0.158,2.646,60.6,12.0,False
11T0-0000-0663-2,Knapsack - Sechtem WABERG W,AMPRION GMBH,Knapsack,Sechtem,380.0,,,,3150.0,0.348,3.442,53.9,13.0,False
11T0-0000-1455-4,Y-Hamborn (-Schwelgern - Walsum) WALSUM N,AMPRION GMBH,Hamborn,Y-Walsum,220.0,,,,1360.0,0.256,1.379,17.8,5.0,False
11T0-0000-1456-1,Y-Schwelgern (-Hamborn - Walsum) WALSUM N,AMPRION GMBH,Schwelgern,Y-Walsum,220.0,,,,700.0,0.085,0.464,5.8,2.0,False
11T0-0000-1457-Z,Y-Walsum (-Hamborn - Schwelgern) WALSUM N,AMPRION GMBH,Walsum,Y-Walsum,220.0,,,,1360.0,0.088,0.447,7.9,2.0,False
11T0-0000-0304-1,Y-Hamborn ( Schwelgern - Walsum) WALSUM S,AMPRION GMBH,Hamborn,Y-Schwelgern,220.0,,,,1360.0,0.256,1.379,17.8,5.0,False
11T0-0000-1456-1,Y-Schwelgern (-Hamborn - Walsum) WALSUM S,AMPRION GMBH,Schwelgern,Y-Schwelgern,220.0,,,,700.0,0.099,0.54,6.8,2.0,False
11T0-0000-0529-5,Y-Walsum (-Hamborn - Schwelgern) WALSUM S,AMPRION GMBH,Walsum,Y-Schwelgern,220.0,,,,1360.0,0.083,0.461,5.5,2.0,False
11T0-0000-0610-V,Gersteinwerk - Lippe WALTRO S,AMPRION GMBH,Gersteinwerk,Lippe,380.0,2720.0,,,,0.655,6.073,104.7,24.0,False
11T0-0000-0287-2,Gersteinwerk - Wambel WAMBEL O,AMPRION GMBH,Gersteinwerk,Wambel,220.0,1290.0,,,,1.173,7.896,90.5,26.0,False
11T0-0000-0289-X,Gersteinwerk - Wambel WAMBEL W,AMPRION GMBH,Gersteinwerk,Wambel,220.0,1290.0,,,,1.172,7.896,90.4,26.0,False
11T0-0000-1497-J,Emscherbruch - Kusenhorst WEHOLT O,AMPRION GMBH,Emscherbruch,Kusenhorst,380.0,,,,2844.0,0.581,5.297,87.6,21.0,False
11T0-0000-2065-E,Emscherbruch- Kusenhorst WEHOLT W,AMPRION GMBH,Emscherbruch,Kusenhorst,380.0,2580.0,,,,0.578,5.241,86.7,20.0,False
11T0-0000-2079-Z,Buerstadt - Maximiliansau WEINGT,AMPRION GMBH,Buerstadt,Maximiliansau,220.0,,,,1300.0,2.123,19.58,361.1,80.0,False
11T0-0000-0647-Z,Eiberg - Hattingen WEITMR W,AMPRION GMBH,Eiberg,Hattingen,380.0,,,,2844.0,0.672,6.539,103.4,25.0,False
11T0-0000-0184-G,Y-Bochum (-Hattingen - Welper) WELPER O,AMPRION GMBH,Bochum,Y-Welper,220.0,1290.0,,,,0.191,1.852,28.3,7.0,False
11T0-0000-0321-2,Y-Hattingen (-Bochum - Welper) WELPER O,AMPRION GMBH,Hattingen,Y-Welper,220.0,1290.0,,,,0.158,1.435,21.7,5.0,False
11T0-0000-0542-I,Y-Welper (-Bochum - Hattingen) WELPER O,AMPRION GMBH,Welper,Y-Welper,220.0,1290.0,,,,0.091,0.532,5.8,2.0,False
11T0-0000-0394-2,Niederstedem - Wengerrohr WENGER,AMPRION GMBH,Niederstedem,Wengerrohr,220.0,,,,1846.0,2.362,11.81,150.7,40.0,False
11T0-0000-0281-K,Amelsbueren - Gersteinwerk WERSE W,AMPRION GMBH,Amelsbueren,Gersteinwerk,220.0,,,,1539.0,1.655,8.318,104.8,28.0,False
11T0-0000-0389-S,Y-Niederrhein (-Ossenberg - Utfort) WESEL O,AMPRION GMBH,Niederrhein,Y-Ossenberg,220.0,,,823.0,1046.0,0.649,4.261,31.4,11.0,False
11T0-0000-0423-S,Y-Ossenberg (-Niederrhein - Utfort) WESEL O,AMPRION GMBH,Ossenberg,Y-Ossenberg,220.0,700.0,,,,0.296,1.579,20.9,5.0,False
11T0-0000-0523-N,Y-Utfort (-Ossenberg - Niederrhein) WESEL O,AMPRION GMBH,Utfort,Y-Ossenberg,220.0,,,630.0,978.0,0.581,3.618,26.1,9.0,False
11T0-0000-0714-E,Luestringen - Westerkappeln WESTER N,AMPRION GMBH,Luestringen,Westerkappeln,380.0,615.0,,,,0.495,4.724,82.9,19.0,False
11T0-0000-0715-B,Luestringen - Westerkappeln WESTER S,AMPRION GMBH,Luestringen,Westerkappeln,220.0,960.0,,,,0.505,4.679,80.5,19.0,False
11T0-0000-2054-L,Emscherbruch - Huellen WESTFL W,AMPRION GMBH,Emscherbruch,Huellen,380.0,,,,3096.0,0.203,1.791,31.3,7.0,False
11T0-0000-0994-9,Y-Dauersberg (-Asslar - Limburg) WESTW W1,AMPRION GMBH,Dauersberg,Y-Dauersberg,380.0,2720.0,,,,0.51,4.716,81.7,19.0,False
11T0-0000-0995-6,Y-Limburg (-Asslar - Dauersberg) WESTW W1,AMPRION GMBH,Limburg,Y-Dauersberg,380.0,2720.0,,,,0.755,7.141,118.3,28.0,False
11T0-0000-0537-7,Wehrendorf - Westerkappeln WIEHEN O,AMPRION GMBH,Wehrendorf,Westerkappeln,220.0,1360.0,,,,3.361,18.19,233.5,62.0,False
11T0-0000-0734-6,Mengede - Witten WITTEN W,AMPRION GMBH,Mengede,Witten,380.0,,,,2580.0,0.72,6.174,107.2,25.0,False
11T0-0000-0976-B,Y-Bacharach (-Buerstadt - Waldlaubersheim) WONNEG O,AMPRION GMBH,Bacharach,Y-Waldlaubersheim,380.0,,,,3078.0,0.443,3.867,67.1,15.0,False
11T0-0000-0977-8,Y-Buerstadt (-Bacharach - Waldlaubersheim) WONNEG O,AMPRION GMBH,Buerstadt,Y-Waldlaubersheim,380.0,,,,3078.0,1.741,14.86,257.1,59.0,False
11T0-0000-0975-E,Y-Waldlaubersheim (-Bacharach - Buerstadt) WONNEG O,AMPRION GMBH,Waldlaubersheim,Y-Waldlaubersheim,380.0,,,,3078.0,0.005,0.05,0.4,0.0,False
11T0-0000-0885-F,Buerstadt - Waldlaubersheim WONNEG W,AMPRION GMBH,Buerstadt,Waldlaubersheim,380.0,,,,3096.0,1.741,14.86,257.4,59.0,False
11T0-0000-0700-U,Liessem - Weissenthurm WTHURM O,AMPRION GMBH,Liessem,Weissenthurm,380.0,,,,2580.0,1.246,10.79,186.8,43.0,False
11T0-0000-1534-A,Niederrhein - Utfort ZENSEN S,AMPRION GMBH,Niederrhein,Utfort,380.0,2580.0,,,,0.79,7.19,122.0,28.0,False
11T0-0000-1462-9,Osterath - St. Peter ZONS O,AMPRION GMBH,Osterath,St. Peter,220.0,1360.0,,,,0.944,7.59,213.3,38.0,False
11T0-0000-0425-M,Norf - Osterath ZONS W,AMPRION GMBH,Norf,Osterath,220.0,,,,1548.0,1.73,9.289,116.6,31.0,False
49T000000000068R,Bergum-Vierverlaten 220 W,TENNET NL,Bergum,Vierverlaten,220.0,,2500.0,,,0.7755,8.5441,142.8237,32.4798,False
49T0000000000169,Bergum-Vierverlaten 220 Z,TENNET NL,Bergum,Vierverlaten,220.0,,2500.0,,,0.7768,8.5393,142.8285,32.4798,False
49T0000000000509,Beverwijk-Oostzaan 380 Z,TENNET NL,Beverwijk,Oostzaan,380.0,,2891.0,,,0.0,0.0,65.4243,0.0,False
49T0000000005776,Beverwijk-Wijk aan Zee 380 O,TENNET NL,Beverwijk,Wijk aan Zee,380.0,,1500.0,,,0.0638,1.0266,466.4637,5.8,False
49T0000000005784,Beverwijk-Wijk aan Zee 380 P,TENNET NL,Beverwijk,Wijk aan Zee,380.0,,1500.0,,,0.0638,1.0266,466.4637,5.8,False
49T0000000005792,Beverwijk-Wijk aan Zee 380 W,TENNET NL,Beverwijk,Wijk aan Zee,380.0,,1500.0,,,0.0638,1.0266,466.4637,5.8,False
49T000000000580H,Beverwijk-Wijk aan Zee 380 Z,TENNET NL,Beverwijk,Wijk aan Zee,380.0,,1500.0,,,0.0638,1.0266,466.4637,5.8,False
49T0000000000444,Bleiswijk-Krimpen 380 Z,TENNET NL,Bleiswijk,Krimpen,380.0,,4000.0,,,0.28311746343,4.5209244588,88.97983,18.559999466,False
49T000000000047Z,Bleiswijk-Vijfhuizen 380 O,TENNET NL,Bleiswijk,Vijfhuizen,380.0,,3000.0,,,0.629789,9.920326,1387.867,45.97,False
49T0000000000460,Bleiswijk-Vijfhuizen 380 P,TENNET NL,Bleiswijk,Vijfhuizen,380.0,,3000.0,,,0.629789,9.920326,1387.867,45.97,False
49T000000000057W,Borssele-Rilland 380 G,TENNET NL,Borssele,Rilland,380.0,,3300.0,2500.0,4000.0,0.8695635,10.18357,153.0682,37.2,False
49T000000000059S,Borssele-Rilland 380 Z,TENNET NL,Borssele,Rilland,380.0,,3300.0,2500.0,4000.0,0.8695635,10.18357,153.0682,37.2,False
49T000000000006C,Boxmeer-Dodewaard 380 Z,TENNET NL,Boxmeer,Dodewaard,380.0,,2875.0,,,0.97549807529,11.480607421,172.4847,41.916000769,False
49T000000000007A,Boxmeer-Dodewaard 380 Z,TENNET NL,Boxmeer,Dodewaard,380.0,,2875.0,,,1.3471506678,15.858223376,238.2494,57.900001526,False
49T0000000000088,Breukelen Kortrijk-Diemen 380 W,TENNET NL,Breukelen Kortrijk,Diemen,380.0,,3100.0,,,0.48435843719,5.6721326786,85.25732,20.719999313,False
49T000000000236W,Compenstatie Filterstation Eemshaven-Eemshaven Oudeschip 380 W,TENNET NL,Compenstatie Filterstation Eemshaven,Eemshaven Oudeschip,380.0,,900.0,,,0.02100021,0.1289996,53.07344,0.77,False
49T000000000237U,Compenstatie Filterstation Eemshaven-Eemshaven Oudeschip 380 Z,TENNET NL,Compenstatie Filterstation Eemshaven,Eemshaven Oudeschip,380.0,,900.0,,,0.02100021,0.1289996,53.07344,0.77,False
49T0000000000347,Crayestein-Krimpen 380 W,TENNET NL,Crayestein,Krimpen,380.0,,4000.0,,,0.2266118595,3.5957172186,71.69833,14.835000038,False
49T0000000000339,Crayestein-Krimpen 380 Z,TENNET NL,Crayestein,Krimpen,380.0,,4000.0,,,0.2266,3.5957,71.69833,14.835,False
49T0000000000096,Diemen-Lelystad 380 W,TENNET NL,Diemen,Lelystad,380.0,,3000.0,,,1.1802686575,13.713963488,209.651,50.430000305,False
49T000000000010L,Diemen-Lelystad 380 Z,TENNET NL,Diemen,Lelystad,380.0,,3000.0,,,1.1802686575,13.713963488,209.651,50.430000305,False
49T0000000000525,Diemen-Oostzaan 380 G,TENNET NL,Diemen,Oostzaan,380.0,,3000.0,,,0.36118834771,4.2297358173,63.57678,15.451000214,False
49T000000000219W,Diemen-Oostzaan 380 Z,TENNET NL,Diemen,Oostzaan,380.0,,3000.0,,,0.3615946,4.229672,63.57637,15.451,False
49T000000000011J,Dodewaard-Doetinchem Langerak 380 W,TENNET NL,Dodewaard,Doetinchem Langerak,380.0,,3100.0,,,1.1554971424,12.371992696,192.8592,45.400001526,False
49T000000000012H,Dodewaard-Doetinchem Langerak 380 Z,TENNET NL,Dodewaard,Doetinchem Langerak,380.0,,3100.0,,,1.1554971424,12.371992696,192.8592,45.400001526,False
49T000000000014D,Doetinchem Langerak-Hengelo 380 W,TENNET NL,Doetinchem Langerak,Hengelo,380.0,,3100.0,,,1.4910214256,16.040221527,247.7843,58.650001526,False
49T000000000015B,Doetinchem Langerak-Hengelo 380 Z,TENNET NL,Doetinchem Langerak,Hengelo,380.0,,3100.0,,,1.4910214256,16.040221527,247.7843,58.650001526,False
49T0000000000541,Eemshaven Oudeschip-Doekegat 380 W,TENNET NL,Eemshaven Oudeschip,Doekegat,380.0,,2500.0,,,0.054531,0.58473,9.356919,2.19,False
49T0000000000533,Eemshaven Oudeschip-Doekegat 380 Z,TENNET NL,Eemshaven Oudeschip,Doekegat,380.0,,2500.0,,,0.054531,0.58473,9.356919,2.19,False
49T000000000581F,Eemshaven Oudeschip-Eemshaven 380 W,TENNET NL,Eemshaven Oudeschip,Eemshaven,380.0,,4000.0,,,0.021823,0.3768,7.428044,1.57,False
49T000000000101I,Eemshaven Oudeschip-Eemshaven 380 Z,TENNET NL,Eemshaven Oudeschip,Eemshaven,380.0,,4000.0,,,0.021823,0.3768,7.428044,1.57,False
49T000000000100K,Eemshaven Oudeschip-Eemshaven Oudeschip 380 W,TENNET NL,Eemshaven Oudeschip,Eemshaven Oudeschip,380.0,,4800.0,,,0.01075,0.10879,1.933116,0.43,False
49T0000000001505,Eemshaven Oudeschip-Eemshaven Oudeschip 380 Z,TENNET NL,Eemshaven Oudeschip,Eemshaven Oudeschip,380.0,,4800.0,,,0.013,0.13156,2.337722,0.52,False
49T000000000583B,Eemshaven Oudeschip-Vierverlaten 380 W,TENNET NL,Eemshaven Oudeschip,Vierverlaten,380.0,,2500.0,,,0.6183495,9.958256,256.4743,40.415,False
N.A.,Eemshaven-Eemshaven Converterstation 380 1,TENNET NL,Eemshaven,Eemshaven Converterstation,380.0,,1488.0,,,0.0387,0.0507,0.1072,1.34,False
49T000000000193O,Eemshaven-Eemshaven Oost 220 W,TENNET NL,Eemshaven,Eemshaven Oost,220.0,,600.0,,,0.08299228549,0.11502161622,54.4505,0.78890001774,False
49T000000000194M,Eemshaven-Eemshaven Oost 220 Z,TENNET NL,Eemshaven,Eemshaven Oost,220.0,,600.0,,,0.081980399787,0.11291640252,53.1863,0.77340000868,False
49T000000000004G,Eemshaven-Meeden 380 W,TENNET NL,Eemshaven,Meeden,380.0,,4000.0,,,0.51488332743,8.8642523777,182.258,37.199999809,False
49T000000000003I,Eemshaven-Meeden 380 Z,TENNET NL,Eemshaven,Meeden,380.0,,4000.0,,,0.51963809578,8.8230595767,182.3658,37.199999809,False
49T000000000195K,Eemshaven-Robbenplaat 220 W,TENNET NL,Eemshaven,Robbenplaat,220.0,,4000.0,,,0.0,0.05,0.125664,0.04,False
49T000000000196I,Eemshaven-Robbenplaat 220 Z,TENNET NL,Eemshaven,Robbenplaat,220.0,,4000.0,,,0.0,0.05,0.125664,0.04,False
49T0000000000193,Eindhoven-Geertruidenberg 380 G,TENNET NL,Eindhoven,Geertruidenberg,380.0,,3100.0,,,1.4699724722,19.025576784,244.9655,63.900001526,False
49T000000000020I,Eindhoven-Geertruidenberg 380 W,TENNET NL,Eindhoven,Geertruidenberg,380.0,,3100.0,,,1.498463562,19.030214124,244.3273,63.900001526,False
49T000000000021G,Eindhoven-Geertruidenberg 380 Z,TENNET NL,Eindhoven,Geertruidenberg,380.0,,3100.0,,,1.5064365215,19.131469256,245.6273,64.239997864,False
49T000000000024A,Ens-Zwolle 380 W,TENNET NL,Ens,Zwolle,380.0,,3301.0,2826.0,4000.0,0.81002841327,8.7473574849,135.3747,32.0,False
49T0000000000258,Ens-Zwolle 380 Z,TENNET NL,Ens,Zwolle,380.0,,3301.0,2826.0,4000.0,0.81002841327,8.7473574849,135.3747,32.0,False
49T000000000197G,Hessenweg-Ens 220 W,TENNET NL,Hessenweg,Ens,220.0,,2500.0,,,0.74885960578,8.2606404082,138.1198,31.410099983,False
49T000000000198E,Hessenweg-Ens 220 Z,TENNET NL,Hessenweg,Ens,220.0,,2500.0,,,0.74885960578,8.2606404082,138.1198,31.410099983,False
N.A.,Hollandse Kust Zuid Landstation-Maasvlakte 380 W,TENNET NL,Hollandse Kust Zuid Landstation,Maasvlakte,380.0,,1200.0,,,0.0517,0.4536,316.6725,4.2,False
N.A.,Hollandse Kust Zuid Landstation-Maasvlakte 380 Z,TENNET NL,Hollandse Kust Zuid Landstation,Maasvlakte,380.0,,1200.0,,,0.0517,0.4536,316.6725,4.2,False
49T0000000000452,Krimpen-Bleiswijk 380 W,TENNET NL,Krimpen,Bleiswijk,380.0,,4000.0,,,0.28311746343,4.5209244588,88.97983,18.559999466,False
49T0000000000266,Krimpen-Breukelen Kortrijk 380 W,TENNET NL,Krimpen,Breukelen Kortrijk,380.0,,2500.0,,,0.87378544804,10.232560462,153.8047,37.37899971,False
49T000000000220A,Krimpen-Diemen 380 Z,TENNET NL,Krimpen,Diemen,380.0,,3100.0,,,1.359671563,15.904453039,239.0605,58.098999023,False
49T0000000000274,Krimpen-Geertruidenberg 380 W,TENNET NL,Krimpen,Geertruidenberg,380.0,,3300.0,,,0.79522985168,9.3130400562,139.9833,34.019999743,False
49T0000000000282,Krimpen-Geertruidenberg 380 Z,TENNET NL,Krimpen,Geertruidenberg,380.0,,3300.0,,,0.79522985168,9.3130400562,139.9833,34.019999743,False
49T000000000022E,Lelystad-Ens 380 W,TENNET NL,Lelystad,Ens,380.0,,4000.0,,,0.42116928141,5.7361952055,88.92314,21.0,False
49T000000000023C,Lelystad-Ens 380 Z,TENNET NL,Lelystad,Ens,380.0,,4000.0,,,0.42116928141,5.7361952055,88.92314,21.0,False
49T0000000000614,Louwsmeer-Bergum 220 W,TENNET NL,Louwsmeer,Bergum,220.0,,2500.0,,,0.25924202027,2.8518972767,47.69761,10.847000122,False
49T0000000000622,Louwsmeer-Bergum 220 Z,TENNET NL,Louwsmeer,Bergum,220.0,,2500.0,,,0.25941920603,2.8517129949,47.69922,10.847000122,False
49T000000000064Z,Louwsmeer-Oudehaske 220 W,TENNET NL,Louwsmeer,Oudehaske,220.0,,2750.0,,,0.68079769641,7.4893919371,125.2591,28.4854002,False
49T000000000065X,Louwsmeer-Oudehaske 220 Z,TENNET NL,Louwsmeer,Oudehaske,220.0,,2750.0,,,0.68126300544,7.4889079932,125.2633,28.4854002,False
49T000000000013F,Maasbracht-Dodewaard 380 W,TENNET NL,Maasbracht,Dodewaard,380.0,,2500.0,,,2.3161265362,27.280827308,409.8279,99.600002289,False
49T0000000000290,Maasbracht-Eindhoven 380 W,TENNET NL,Maasbracht,Eindhoven,380.0,,3300.0,,,1.1334271749,13.350664963,200.5604,48.741998672,False
49T000000000030F,Maasbracht-Eindhoven 380 Z,TENNET NL,Maasbracht,Eindhoven,380.0,,3300.0,,,1.1334271749,13.350664963,200.5604,48.741998672,False
49T0000000000711,Maasvlakte-Maasvlakte Converterstation 38080,TENNET NL,Maasvlakte,Maasvlakte Converterstation,380.0,,4000.0,,,0.0032116,0.050344,1.04304,0.217,False
49T0000000002137,Oostpolder-Robbenplaat 220 W,TENNET NL,Oostpolder,Robbenplaat,220.0,,800.0,,,0.0194555,0.2004835,55.08782,0.835,False
49T0000000002145,Oostpolder-Robbenplaat 220 Z,TENNET NL,Oostpolder,Robbenplaat,220.0,,800.0,,,0.0194555,0.2004835,55.08782,0.835,False
49T0000000000517,Oostzaan-Beverwijk 380 W,TENNET NL,Oostzaan,Beverwijk,380.0,,3300.0,,,0.3716683,4.352655,65.4243,15.9,False
49T000000000066V,Oudehaske-Ens 220 W,TENNET NL,Oudehaske,Ens,220.0,,2500.0,,,1.0467259033,11.515323931,192.5915,43.797600269,False
49T000000000067T,Oudehaske-Ens 220 Z,TENNET NL,Oudehaske,Ens,220.0,,2750.0,,,1.0467259033,11.515323931,192.5915,43.797600269,False
49T000000000058U,Rilland-Geertruidenberg 380 W,TENNET NL,Rilland,Geertruidenberg,380.0,,3300.0,2826.0,4000.0,1.573326,17.25469,259.0317,62.4,False
49T0000000000606,Rilland-Geertruidenberg 380 Z,TENNET NL,Rilland,Geertruidenberg,380.0,,3300.0,2826.0,4000.0,1.573326,17.25469,259.0317,62.4,False
49T0000000002161,Robbenplaat-Weiwerd 220 G,TENNET NL,Robbenplaat,Weiwerd,220.0,,2500.0,,,0.4262584091,6.1489650423,115.7931,24.800000191,False
49T000000000203A,Robbenplaat-Weiwerd 220 P,TENNET NL,Robbenplaat,Weiwerd,220.0,,2500.0,,,0.41636402341,5.9349008784,112.1255,24.0,False
49T0000000005849,Vierverlaten-Eemshaven Oudeschip 380 P,TENNET NL,Vierverlaten,Eemshaven Oudeschip,380.0,,2500.0,,,0.6183495,9.768306,256.4743,40.415,False
49T0000000002064,Vierverlaten-Zeyerveen 220 W,TENNET NL,Vierverlaten,Zeyerveen,220.0,,2750.0,,,0.55076795816,6.0536999702,108.8889,23.739999771,False
49T0000000002072,Vierverlaten-Zeyerveen 220 Z,TENNET NL,Vierverlaten,Zeyerveen,220.0,,2750.0,,,0.55076795816,6.0536999702,108.8889,23.739999771,False
49T000000000049V,Vijfhuizen-Beverwijk 380 W,TENNET NL,Vijfhuizen,Beverwijk,380.0,,3000.0,,,0.3666832,2.860119,164.002,12.2,False
49T000000000048X,Vijfhuizen-Beverwijk 380 Z,TENNET NL,Vijfhuizen,Beverwijk,380.0,,3000.0,,,0.3666832,2.860119,164.002,12.2,False
49T0000000000428,Wateringen-Bleiswijk 380 W,TENNET NL,Wateringen,Bleiswijk,380.0,,2500.0,,,0.446003,3.651508,1602.792,21.786,False
49T0000000000436,Wateringen-Bleiswijk 380 Z,TENNET NL,Wateringen,Bleiswijk,380.0,,2500.0,,,0.4455116,3.647485,1601.026,21.762,False
49T000000000041A,Wateringen-Westerlee 380 W,TENNET NL,Wateringen,Westerlee,380.0,,4000.0,,,0.1034427,1.662106,32.48979,6.8,False
49T000000000040C,Wateringen-Westerlee 380 Z,TENNET NL,Wateringen,Westerlee,380.0,,4000.0,,,0.1034427,1.662106,32.48979,6.8,False
49T000000000210D,Weiwerd-Delesto 220 W,TENNET NL,Weiwerd,Delesto,220.0,,525.0,,,0.1199995,0.4350003,6.27062,1.996,False
49T000000000211B,Weiwerd-Delesto 220 Z,TENNET NL,Weiwerd,Delesto,220.0,,525.0,,,0.1199995,0.4350003,6.27062,1.996,False
49T000000000201E,Weiwerd-Meeden 220 B,TENNET NL,Weiwerd,Meeden,220.0,,2500.0,,,0.49212261663,7.2483617168,139.7185,29.599999428,False
49T000000000202C,Weiwerd-Meeden 220 O,TENNET NL,Weiwerd,Meeden,220.0,,2500.0,,,0.49237201412,7.2080257792,140.388,29.599999428,False
49T000000000069P,Westerlee-Maasvlakte 380 W,TENNET NL,Westerlee,Maasvlakte,380.0,,4000.0,,,0.29902751092,13.246342093,224.1415,20.43200016,False
49T0000000000703,Westerlee-Maasvlakte 380 Z,TENNET NL,Westerlee,Maasvlakte,380.0,,4000.0,,,0.32065105252,13.22734344,229.4822,20.43200016,False
49T000000000575A,Wijk aan Zee-Hollandse Kust Noord Landstation 380 B,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T000000000574C,Wijk aan Zee-Hollandse Kust Noord Landstation 380 O,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T000000000574C,Wijk aan Zee-Hollandse Kust Noord Landstation 380 P,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T0000000005768,Wijk aan Zee-Hollandse Kust Noord Landstation 380 R,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T000000000575A,Wijk aan Zee-Hollandse Kust Noord Landstation 380 W,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T0000000005768,Wijk aan Zee-Hollandse Kust Noord Landstation 380 Z,TENNET NL,Wijk aan Zee,Hollandse Kust Noord Landstation,380.0,,1200.0,,,0.002091,0.01836,12.8177,0.17,False
49T0000000001513,Zeeuwse Kust Landstation-Borssele 380 O,TENNET NL,Zeeuwse Kust Landstation,Borssele,380.0,,600.0,,,0.00344277,0.00344277,6.955486,0.1107,False
49T0000000001521,Zeeuwse Kust Landstation-Borssele 380 P,TENNET NL,Zeeuwse Kust Landstation,Borssele,380.0,,600.0,,,0.00524657,0.00524657,10.59973,0.1687,False
49T000000000154Y,Zeeuwse Kust Landstation-Borssele 380 W,TENNET NL,Zeeuwse Kust Landstation,Borssele,380.0,,600.0,,,0.0090501,0.0090501,18.28407,0.291,False
49T000000000155W,Zeeuwse Kust Landstation-Borssele 380 Z,TENNET NL,Zeeuwse Kust Landstation,Borssele,380.0,,600.0,,,0.01089433,0.01089433,22.01,0.3503,False
49T000000000199C,Zeyerveen-Hessenweg 220 W,TENNET NL,Zeyerveen,Hessenweg,220.0,,2750.0,,,1.3019850254,18.720029831,230.906,64.052001953,False
49T000000000200G,Zeyerveen-Hessenweg 220 Z,TENNET NL,Zeyerveen,Hessenweg,220.0,,2750.0,,,1.3019850254,18.720029831,230.906,64.052001953,False
49T000000000000O,Zwolle-Hengelo 380 W,TENNET NL,Zwolle,Hengelo,380.0,,3100.0,,,1.5300884274,16.526449686,253.9931,60.309999228,False
49T000000000031D,Zwolle-Hengelo 380 Z,TENNET NL,Zwolle,Hengelo,380.0,,3100.0,,,1.5300884274,16.526449686,253.9931,60.309999228,False
49T000000000001M,Zwolle-Meeden 380 W,TENNET NL,Zwolle,Meeden,380.0,,4000.0,,,1.4968076061,25.632442662,522.3601,107.84999573,False
49T000000000002K,Zwolle-Meeden 380 Z,TENNET NL,Zwolle,Meeden,380.0,,4000.0,,,1.5012697599,25.634222258,522.3352,107.84999573,False
10T-DE-DK-00005A,Bentwisch - Bjaeverskov (DC cable),50HERTZ,Bentwisch,Bjaeverskov,380.0,1500.0,,,,,,,,True
10T-DE-PL-000039,Vierraden - Krajnik 507,50HERTZ,Vierraden,Krajnik,380.0,2520.0,,,,0.35,3.49,57.17699,13.1,True
10T-DE-PL-000047,Vierraden - Krajnik 508,50HERTZ,Vierraden,Krajnik,380.0,2520.0,,,,0.35,3.49,57.17699,13.1,True
10T-DE-PL-00002B,Hagenwerder - Mikulowa 567,50HERTZ,Hagenwerder,Mikulowa,380.0,2520.0,,,,0.233,2.53,28.71416,2.6,True
10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,50HERTZ,Hagenwerder,Mikulowa,380.0,2520.0,,,,0.243,2.606,29.81371,2.4,True
10T-CZ-DE-00002U,Röhrsdorf - Hradec 445,50HERTZ,Röhrsdorf,Hradec Vychod,380.0,2520.0,,,,1.23,10.945,174.8296,51.9,True
10T-CZ-DE-00003S,Röhrsdorf - Hradec 446,50HERTZ,Röhrsdorf,Hradec Vychod,380.0,2520.0,,,,1.23,10.945,174.8296,51.9,True
11T-D2-D8-000302,Mecklar - Vieselbach 449-1,50HERTZ,Mecklar,Vieselbach,380.0,2520.0,,,,1.774,16.325,267.067,87.1,True
11T-D2-D8-000310,Mecklar - Eisenach 450-2,50HERTZ,Mecklar,Eisenach,380.0,2520.0,,,,0.833,6.886,139.801,15.6,True
11T-D2-D8-00008W,Krümmel - Krümmel 993,50HERTZ,Krümmel,Krümmel,380.0,4000.0,,,,0.004,0.2,0.031,0.2,True
11T-D2-D8-00009U,Krümmel - Krümmel 994,50HERTZ,Krümmel,Krümmel,380.0,4000.0,,,,0.004,0.2,0.031,0.2,True
11T-D2-D8-00063O,Hamburg/Süd - Dollern 981,50HERTZ,Hamburg/Süd,Dollern,380.0,2280.0,,,,0.457,3.548,71.0,28.6,True
11T-D2-D8-000051,Hamburg/Süd - Dollern 982,50HERTZ,Hamburg/Süd,Dollern,380.0,2280.0,,,,0.457,3.548,71.0,28.6,True
11T-D2-D8-000027,Brunsbüttel - Brunsbüttel 949,50HERTZ,Brunsbüttel,Brunsbüttel,380.0,2100.0,,,,0.002,0.2,0.346,0.2,True
